embed,norm,train_n,fold,r2,mse,check
fastText_CommonCrawl&PPMI_SVD_SWOW,Freq_CobW,8886,3,0.6160421428926659,0.15790745588020838,pass
fastText_CommonCrawl&PPMI_SVD_SWOW,Freq_CobW,8886,4,0.5648877424809231,0.14880063496074633,pass
fastText_CommonCrawl&PPMI_SVD_SWOW,Freq_CobW,8886,5,0.6386300451220992,0.15844971920970757,pass
CBOW_GoogleNews,Freq_CobS,8886,1,0.5033543640074107,0.20117027816908556,pass
CBOW_GoogleNews,Freq_CobS,8886,2,0.5074818182386047,0.18124911764962323,pass
CBOW_GoogleNews,Freq_CobS,8886,3,0.5196500882623789,0.1981580157936043,pass
CBOW_GoogleNews,Freq_CobS,8886,4,0.48925425429652136,0.1801532816359594,pass
CBOW_GoogleNews,Freq_CobS,8886,5,0.5453138972614553,0.21200110704679256,pass
fastText_CommonCrawl,Freq_CobS,8886,1,0.5499770249239366,0.18228539730867985,pass
fastText_CommonCrawl,Freq_CobS,8886,2,0.570367663196939,0.15810681685052105,pass
fastText_CommonCrawl,Freq_CobS,8886,3,0.5766167691289852,0.17465763790024846,pass
fastText_CommonCrawl,Freq_CobS,8886,4,0.5307439582590401,0.1655187861245829,pass
fastText_CommonCrawl,Freq_CobS,8886,5,0.5984948339113345,0.18720506121285427,pass
CBOW_GoogleNews&fastText_CommonCrawl,Freq_CobS,8886,1,0.5669765368484359,0.17539960934488258,pass
CBOW_GoogleNews&fastText_CommonCrawl,Freq_CobS,8886,2,0.5802205480616289,0.15448090667266381,pass
CBOW_GoogleNews&fastText_CommonCrawl,Freq_CobS,8886,3,0.5889177203826845,0.16958314525802157,pass
CBOW_GoogleNews&fastText_CommonCrawl,Freq_CobS,8886,4,0.5636337057846803,0.15391771847249472,pass
CBOW_GoogleNews&fastText_CommonCrawl,Freq_CobS,8886,5,0.616059681808335,0.17901530749739067,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,Freq_CobS,8886,1,0.5535006066355451,0.18085814241765658,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,Freq_CobS,8886,2,0.5507365061559923,0.16533117936925654,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,Freq_CobS,8886,3,0.5688796165982806,0.1778494336223103,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,Freq_CobS,8886,4,0.5427967973391146,0.16126743693259923,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,Freq_CobS,8886,5,0.6110237788891548,0.1813633383420024,pass
fastText_CommonCrawl&PPMI_SVD_SWOW,Freq_CobS,8886,1,0.5936289779971086,0.1646038253669405,pass
fastText_CommonCrawl&PPMI_SVD_SWOW,Freq_CobS,8886,2,0.5894393254389911,0.15108835117455088,pass
fastText_CommonCrawl&PPMI_SVD_SWOW,Freq_CobS,8886,3,0.6044187195945885,0.16318854171674535,pass
fastText_CommonCrawl&PPMI_SVD_SWOW,Freq_CobS,8886,4,0.575310828040517,0.14979889435668,pass
fastText_CommonCrawl&PPMI_SVD_SWOW,Freq_CobS,8886,5,0.6355712221284964,0.16991789254859713,pass
CBOW_GoogleNews,CD_SUBTLEXUS,9152,1,0.6697123661991445,0.16873583446075233,pass
