embed,norm,train_n,fold,r2,check
BERT_base&SVD_SWOW,hand_arm_lancaster,5828,2,0.6129821226104154,pass
BERT_base&SVD_SWOW,hand_arm_lancaster,5828,3,0.5811174747574849,pass
BERT_base&SVD_SWOW,hand_arm_lancaster,5828,4,0.6122258539489256,pass
BERT_base&SVD_SWOW,hand_arm_lancaster,5828,5,0.6227115450203256,pass
BERT_base&SVD_SWOW,foot_leg_lancaster,5828,1,0.612184503557974,pass
BERT_base&SVD_SWOW,foot_leg_lancaster,5828,2,0.6149233432520436,pass
BERT_base&SVD_SWOW,foot_leg_lancaster,5828,3,0.5960122252580057,pass
BERT_base&SVD_SWOW,foot_leg_lancaster,5828,4,0.6059599059209906,pass
BERT_base&SVD_SWOW,foot_leg_lancaster,5828,5,0.661384392639944,pass
BERT_base&SVD_SWOW,body_object_interact_pexman,3920,1,0.7643014157182004,pass
BERT_base&SVD_SWOW,body_object_interact_pexman,3920,2,0.7451274351036442,pass
BERT_base&SVD_SWOW,body_object_interact_pexman,3920,3,0.7314860903674769,pass
BERT_base&SVD_SWOW,body_object_interact_pexman,3920,4,0.7383884995174219,pass
BERT_base&SVD_SWOW,body_object_interact_pexman,3920,5,0.7418662056047056,pass
BERT_base&SVD_SWOW,child_body_object_interact,2105,1,0.6858559179445457,pass
BERT_base&SVD_SWOW,child_body_object_interact,2105,2,0.6483535410328753,pass
BERT_base&SVD_SWOW,child_body_object_interact,2105,3,0.6600639663240736,pass
BERT_base&SVD_SWOW,child_body_object_interact,2105,4,0.6517847332216193,pass
BERT_base&SVD_SWOW,child_body_object_interact,2105,5,0.6575746961703417,pass
BERT_base&SVD_SWOW,semantic_size_glasgow,2762,1,0.7697514839294806,pass
BERT_base&SVD_SWOW,semantic_size_glasgow,2762,2,0.7687661909165193,pass
BERT_base&SVD_SWOW,semantic_size_glasgow,2762,3,0.7816751428212133,pass
BERT_base&SVD_SWOW,semantic_size_glasgow,2762,4,0.7930203635608132,pass
BERT_base&SVD_SWOW,semantic_size_glasgow,2762,5,0.785371904402367,pass
BERT_base&SVD_SWOW,gender_association_glasgow,2762,1,0.7835986235912256,pass
BERT_base&SVD_SWOW,gender_association_glasgow,2762,2,0.7847019279438264,pass
BERT_base&SVD_SWOW,gender_association_glasgow,2762,3,0.7746154536052473,pass
BERT_base&SVD_SWOW,gender_association_glasgow,2762,4,0.7300792545074536,pass
BERT_base&SVD_SWOW,gender_association_glasgow,2762,5,0.7274069230294836,pass
BERT_base&SVD_SWOW,feature_visual_vinson,726,1,0.18878290344946258,pass
BERT_base&SVD_SWOW,feature_visual_vinson,726,2,0.19088688222588568,pass
BERT_base&SVD_SWOW,feature_visual_vinson,726,3,0.21165224361944712,pass
BERT_base&SVD_SWOW,feature_visual_vinson,726,4,-0.040797161320293984,pass
BERT_base&SVD_SWOW,feature_visual_vinson,726,5,0.337733064946072,pass
BERT_base&SVD_SWOW,feature_perceptual_vinson,726,1,0.13757368322255126,pass
BERT_base&SVD_SWOW,feature_perceptual_vinson,726,2,-1.3364181889190991,pass
BERT_base&SVD_SWOW,feature_perceptual_vinson,726,3,-0.10491178740667984,pass
BERT_base&SVD_SWOW,feature_perceptual_vinson,726,4,0.3802018366608727,pass
BERT_base&SVD_SWOW,feature_perceptual_vinson,726,5,0.11049204398875923,pass
BERT_base&SVD_SWOW,feature_functional_vinson,726,1,0.16887576705185725,pass
BERT_base&SVD_SWOW,feature_functional_vinson,726,2,0.10552157352319325,pass
BERT_base&SVD_SWOW,feature_functional_vinson,726,3,0.2533079037583643,pass
BERT_base&SVD_SWOW,feature_functional_vinson,726,4,-0.06621912204440106,pass
BERT_base&SVD_SWOW,feature_functional_vinson,726,5,-0.04991028314725132,pass
BERT_base&SVD_SWOW,feature_motoric_vinson,726,1,0.24467230251103633,pass
BERT_base&SVD_SWOW,feature_motoric_vinson,726,2,0.15935332482401787,pass
BERT_base&SVD_SWOW,feature_motoric_vinson,726,3,0.13856987959584233,pass
BERT_base&SVD_SWOW,feature_motoric_vinson,726,4,0.19487326601701171,pass
BERT_base&SVD_SWOW,feature_motoric_vinson,726,5,0.13359780705856317,pass
